Author,Comment,LikeCount,PublishedAt
@halilibrahimyakar6353,Lise ve üniversiteye giden yakınlarımıza alabileceğimiz en güzel doğum günü hediyesi bu kitap🙏,13,2024-11-03T07:57:48Z
@kacakakm4836,Hocam kitabın suyu mu çıktı niye çamaşırlığa astınız 😮,0,2024-11-03T07:56:58Z
@narcy6,Saati 1500 e eskorta giderim daha iyi,0,2024-11-03T07:55:51Z
@AykutCanKINAYER,Kral insan teşekkürler🎉,0,2024-11-03T07:55:45Z
@halilibrahimyakar6353,Kitabı okuyamayanlar için güzel bir özet olmuş. Doğu toplumu olduğumuz için ülkenin sosyolojik gerçeklerini gözönüne alarak realist başarı hedefi koymamız gerek. Size sonuna kadar katılıyorum,28,2024-11-03T07:55:24Z
@SidikaTuncCandogan,"Kalkıp çalışıp başarılı oldum. Daha önce hayalini bile kuramadığım bir hayat yaşıyorum. Etrafım da aynı şeyi başaran insanlarla dolu. Anlattıklarınız bu videoyu izleyen gençlerin %90’ı için geçerli olabilir ama ben tamamı için geçerli olduğunu düşünmüyorum. Ben geri kalan %10luk kesim için bildiklerimi anlatmayı ve umut vermeyi tercih ediyorum, siz %90’lık kesimin gerçekleri kabullenmesi için. Hangisi daha iyi bilmiyorum. Sizi çok takdir ederek ve severek takip ediyorum, çok şey öğreniyorum. Ama yollarımız farklı.",1,2024-11-03T07:55:08Z
@hasand902,Bulunduğun sınıfda olmak sorun degil de diğer sınıfların hayatina şahit olmak sorun. Ben 27 yasındayım 7 sülalem fakir e benim çevremde hep fakirdi üniversitedeki arkadaşlarım mahalle arkadaşlarım vs.. bende fakir olduğumuzu biliyordum da zengin olmanin ne kadar da sorun çözücü olduğunu fark etmemişim. 2 yildir bir ajasnta çalınınca bunu fark ettim zengin insanların buyume tarzı ve kendi çocuklarını buyutme tarzini gördükçe bendeki o mutsuzluğun sebebini gördüm. En basitten küçücük çocuk sarki soyleyip dans ediyor ve herkes onu alkışlıyor bu özgüven gelişimi işte.  Biz dans etseydik belkide dayak yerdik. Vesselam belkide hic bir zaman üst sınıfın hayatina göz atmamak gerek Bu mutsuzluktan baska.bir şey getirmiyor,108,2024-11-03T07:54:14Z
@Aytek-q1z,Emeginize saglik,0,2024-11-03T07:54:08Z
@abdullahdusmez8006,Teşekkürler.,1,2024-11-03T07:52:47Z
@Someonefromearth123,"Ben 9 senedir akademinin içindeyim. Farklı ülkelerde, dünya çapında (ilk 10 ve ilk 100’deki) üniversitelerde yüksek lisans ve doktora yapma imkanı buldum. Network, yalnızca akademide değil, diğer alanlardaki işler için de son derece önemli. Ne kadar çalışkan olursanız olun, doğru zamanda ve doğru yerde güçlü bir bağlantınız yoksa, işler çok zorlaşıyor ve kapılar yüzünüze kapanıyor. Örneğin, bir pozisyon açılıyor ama çoğu zaman sadece formalite icabı açılmış oluyor. Çünkü o pozisyon için alınacak kişi çoktan belirlenmiş durumda. Bu, şu anda dünyanın refah seviyesi en yüksek ülkelerinden birinde deneyimlediğim bir durum. Bir makale gönderiyorsunuz, ancak prestijli bir üniversiteden değilseniz, iyi bir dergide yayın yapmak son derece zor. Dünya maalesef adaletli bir yer değil. Bu gerçeğin bilincinde olarak hayata atılın ve gelecek beklentilerinizi buna göre şekillendirin, yoksa çok fazla hayal kırıklığına uğrarsınız.",2,2024-11-03T07:52:47Z
@elifors5640,Ben hep bu kanalın gelirleriyle nitelikli ve etik değerleri olan insanların eğitim alabileceği bir kurum hayal etmiştim sonunda oluyor demek,107,2024-11-03T07:50:29Z
@Turkspeare,Peki hocam zurna dürümden daha fazla keyif vermiyecekse niye okuyalım hocam.,2,2024-11-03T07:50:02Z
@sevval53138,günaydın mutlu bir sabah yok mu ne,0,2024-11-03T07:48:58Z
@cahitcetin7663,🙏🏼👍🧿🌹🇹🇷🍓…+1.~,0,2024-11-03T07:48:35Z
@gurseltunc,Meslek lisesi memleket meselesi... Daha lise 1 de belli olmalı mesleğin yada üni okuyup okumamana değip değmediği.. ülke de her genç üni okumak zorunda hissetmemeli kendini böylelikle sadece gerçek anlamda bilim üretmek isteyen görece daha az insan üniye gider başarı oranı artar. Hayal kırıklığı azalır,7,2024-11-03T07:47:05Z
@halilibrahimyakar6353,Gördüğüm en güzel arka plan 😂,2,2024-11-03T07:46:33Z
@abdullahsisman44,"Abi kitabını aldım, gelmesini bekliyorum. 4 gözle okuyup fakirliğimin yüzüne vurulmasını bekliyorum :)",98,2024-11-03T07:46:28Z
@captanfreddy,Uyan Eyy halkım!!!,0,2024-11-03T07:44:09Z
@Dila-q7k,👏,1,2024-11-03T07:43:22Z
@turplexx233,"<a href=""https://www.youtube.com/watch?v=C7NWXPxCQPI&amp;t=36"">0:36</a> Ürün yerleştirmeye bak",44,2024-11-03T07:42:59Z
@merveklc3472,Hocam Türkiye o kadar okumanın çalışmanın umursanmadigi bir ülke ki lise mezunlerini memur yapıp lisans mezunlarini yapmıyor. Kpss tek olmalı ve ortaöğretim lise mezunu hak ediyorsa memur olmalı. Neden onlara özel sınav ve kontenjan ayrılıyor. İnsanlar bu durumlar yüzünden keşke okumasaydim diyor.,5,2024-11-03T07:41:02Z
@bilothekid,"gözlüklü yine bir hayatı kaydırmış... boşuna linçlemiyoruz hocam bunu zaten filmi de yok ve zengin, sürekli pahalı mikrofonlar alıyor kanala, ne anlar fakirin halinden : (",0,2024-11-03T07:40:17Z
@EgemenPolat,"Youtube direktoru ile senin aran iyi olmazdi hocam, sen anlayirdin kafa sallardi olurdu biterdi, network kurabilmen icin onunda sende istedigi bir seyler olmali. Bahsettiklerin tek tarafli, o kisiler hatirlamayacak bile.",6,2024-11-03T07:36:40Z
@can8995,Anlattığınız hikaye çok başarılı,1,2024-11-03T07:36:21Z
@cananozdemir-pt7fq,❤❤❤,2,2024-11-03T07:36:06Z
@Irem-ov3fl,"Hocam sizin videolarınızı izleyerek biraz bağışıklık kazanmıştım ama kitapta da daha detaylı girdiğiniz yerler biraz ağır oldu. Fuarda da dediği gibi &#39;en mükemmel&#39;i aradığım için de kötü başlamaktan hiç başlamamayı da çok seçtim. Ama en iyisi olmamıza gerek olmadığını aşılamanız çok değerli hocam. Sonuç odaklı değil süreç odaklı olmakta da çok faydası var. En mükemmel olmak sonucuna ulaşamadığımızda çöküntüye giriyoruz. En iyisi olmasına gerek yok dediğimizde de daha içimizden gelerek yapıyoruz.<br>Beklentiler de çok yıpratıyor, sırf en iyi puanı alamayacağım diye KPSS&#39;ye girmek istememiştim, ailem beklentiye girsin istemiyordum, öylesine girdim ve 80 aldım. 5 yıl önce girdiğim LGS&#39;deki öğretmen baskısı ve fen lisesini kazanamam üzerimde bir yük bırakmıştı.<br>Belki yalakalık gibi gelebilir ama bu en mükemmellik ile ilgili söyledikleriniz kafamda bir şeylerin çözülmesine vesile oldu hocam. &#39;Hatasız kul olmaz&#39; diyerek büyütüldük ama sistem bizi hep mükemmel olmaya zorladı ve biz de sisteme uymak için kendimizi feda etmek zorunda bırakıldık. <br> İyi ki varsınız, İzmir&#39;e tekrar bekleriz. Ya da Manisa&#39;ya.",2,2024-11-03T07:34:36Z
@YasinTuncer-lw3ws,AkademikLink hâlâ Türkiye de umut var mı ne düşünüyorsunuz?,6,2024-11-03T07:34:36Z
@okhanaytek2100,Balporsuğu işzsiz amerikan traşı olmadan fakirlik bu saçlara yakışmaz..hojaam..marinaya yat bağlamış insan evladı tipi var sizde..,0,2024-11-03T07:33:24Z
@meimeiaya,Abi zamanı hızlandırıp nası yavaş yürüdün,1,2024-11-03T07:33:16Z
@ahmetardadalgc5759,Kanala temettü yatırımı yapıp ordan gelen temettüler ile her yıl düzenli belli bir seviyede devam eder hocam,1,2024-11-03T07:32:23Z
@MuratKaya-029,"Fırsat eşitliği demek, imkan eşitsizliği demektir. Eşit dağıtılan şey fırsattır. Örneğin, Kpss sınavına girmek için sunulan fırsatlar herkese, her keseye eşittir. Bu sınava girme imkanı eşitsizdir.🙋",9,2024-11-03T07:31:04Z
@Mustafa_Ünal,TÜYAP’ta güzel bir gün geçirdik. Ağzınıza sağlık hocam. :),4,2024-11-03T07:30:52Z
@yusufmanay9536,"O kadar çok fakir var ki, hangi biri çok çalışarak zengin olacak 😂 zengin, fakir işçisinin daha çok çalışmasıyla daha çok zengin oluyor 😂buna çözüm var mı?",0,2024-11-03T07:28:56Z
@ahmetonurcana,Buradaki fakir biz oluyoruz sanırım 😂,5,2024-11-03T07:28:17Z
@BorsaVeBitcoin,bu dünyada çocuk yapılmaz sakın evlenmeyin . evlenecekseniz de tüplerinizi bağlayın öyle evlenin :),5,2024-11-03T07:28:11Z
@THE_GALAXY_PORT,"Hocam kapitalizm ve ambargo oldukça, fakirlerin yüzü hiç ama hiç gulmez",6,2024-11-03T07:27:11Z
@kemalsevimli,"Tuzu kuruların ağlaşarak fakirleri manipüle ettiği ve bu yüzsüz, ruhsuz, samimiyetsiz, bencil, sahte ağlaşma yöntemi ile tuzlarını kurutmaya devam ettikleri; fakirlerinse her defasında bu oyuna gelip er meydanında ölüm kalım savaşı verirken bir yutumluk lokmalarını da bu varyemezlerle paylaştıkları bir dünyada yaşıyoruz...",0,2024-11-03T07:26:32Z
@Balkes1023,Allah razı olsün senden fakirlerin hocası,69,2024-11-03T07:25:37Z
@MuratKaya-029,"Şimdi kitabı satın alabilirim. Makineye atılmış, kirlerinden arındırılmış, kurumaya bırakılmış.😃😃",1,2024-11-03T07:25:23Z
@akirakurusogann,"Cesur yürek,kaliteli yayin",16,2024-11-03T07:23:54Z
@cosmicdark01,"kendi olanaklarım dahilinde odtü&#39;nün en düşük puanlı bölümlerinden birine girmiş biriyim. bende isterdim mühendislik kazanayım, iktisat kazanayım ama olmadı. üniversiteye başlamadan çok farklı hayallerim ve düşüncelerim vardı ama üçüncü yılımda bunların pek de gerçekçi olmadığını farkettim. hocamızın değindiği gibi bu tarz okullara giren insanların çoğunluğu iyi eğitimli ailelerden gelen bireyler ve eğer siz fakir olarak buralara giren biriyseniz aranızda birçok uçurum oluyor. Sonra sizde gerçekleri kabullenip yolunuza bakmaya başlıyorsunuz.",61,2024-11-03T07:23:32Z
@erkalgenisler,"57 yaşındayım Hekimim emekliliğim geldi ama hayatım boyunca bana göre haksızlık olan her şeye karşı çıktım ve çok uğraşıldım ve haksızlıklara karşı çıkmak için çalışmaya devam ediyorum . Bu sefer biz Aile hekimlerine Bakanlığın uygulamaya soktuğu saçma sapan ve inanılmaz haksız ( bizden kaynaklanmayan nedenlerle bizim hak edişimizi  kesme peşindeler ) Biz gene karşı çıkıyor ve Halkımız ve kendi meslek onurumuz için  5 - 6- 7 Kasım  günü iş bırakıyoruz . Yayınlanan yönetmeliği okuyan olursa bu iş bırakmanın kendi meslek onurumuz kadar hastalarımız için de olduğu görülür .. Ağrı kesici  , mide ilaçları , fazla yazarsan maaşından keserim diyor . Bizim yazacağımız ilaçlara müdahale etmeye çalışıyorlar",547,2024-11-03T07:23:02Z
@celalergun,"3000+ kilometre uzaktan seyrediyorum hocam. Ne kadar çok insanı hayal kırıklığından kurtarırsanız o kadar iyi. Bizim zamanımızda okullar daha iyiydi. Lisede aldığım eğitim bile çok farklıydı. O sayede bir şeyler yapabildik. Yabancı o zaman da sorundu bu zaman da sorun. Bunu bir türlü çözemediler. Yaşadığım ülkede gençlerin tamamı akıcı İngilizce konuşabiliyor (hayır, UK değil :D ).",5,2024-11-03T07:22:08Z
@berra-wz7yq,hocam idolsunuz,2,2024-11-03T07:20:30Z
@The.United.StatesOfHMD,İlahi hocam...alem adamsin,7,2024-11-03T07:20:21Z
@mustafaonur1301,Beğensenize fakirler.,0,2024-11-03T07:19:32Z
@semih_cankaya,Sevdiklerinize hediye edebileceğiniz muazzam bir  kitap 👏🏻,51,2024-11-03T07:17:12Z
@ravenxclaw342,Hocam kendi hikayemizi nasıl yazacağız tam olarak? 😂,0,2024-11-03T07:16:13Z
@emreandersson3115,"Ne güzel olmuş, çamaşır askılığından kanatlı akademisyen",114,2024-11-03T07:14:26Z
@ravenxclaw342,Teşekkür ederiz Hocam,0,2024-11-03T07:13:52Z
@mrhaba4910,. .. ... .👍.  .. .. ... ..,0,2024-11-03T07:11:00Z
@Büşbüşbüşdneoqnod,İzleyecek kadar zengin degilim ders çalışmam gerek :)),6,2024-11-03T07:09:48Z
@furkanfurkanfurkanfurkanfurkan,Fak fakiriz,0,2024-11-03T07:09:32Z
@fatihyalcnkaya4699,Zengin Adana ovasından da böyle fakir çıkar mıymış 🤔,0,2024-11-03T07:08:27Z
@ceviizcom,Kitaptaki kirli dünyayı temizlemek için yıkamış Hocam,211,2024-11-03T07:08:24Z
@vuralvv,Kim neyi bekliyor hocam neden harekete geçemiyoruz daha ne olması lazım?,0,2024-11-03T07:06:55Z
@sametgurgil,Elinize sağlık ❤️ Sizin gibiler çoğalsın 😂,0,2024-11-03T07:04:32Z
@AkademikLink,"Size anlatılan YALANlardan sıkılmadınız mı? Tuzu kurulardan başarı hikayeleri dinlemekten bıkmadınız mı?<br><br>Bugüne kadar bizlere anlatılmayan tüm gerçekleri kitabımda anlattım. Şimdiden uyarmak zorundayım, gerçekler ilk duyduğunuzda hoşunuza gitmeyebilir ama emin olun toz pembe motivasyon hikayelerinden çok daha iyi gelecekler sizlere. Bu kitap bugüne kadar okuduğunuz hiçbir kitaba benzemiyor, zaten kitabı okumaya başladığınız anda bunu anlayacaksınız. Şimdiden mutsuz okumalar dilerim… :)<br><br>Satın almak için: amazon stoklar bitti bu nedenle orada pahalı diğer seçeneklerde de stoklar sonlara geldi ,ancak 2 3 güne  tekrar stoklar gelecek)<br><br><a href=""https://www.amazon.com.tr/Kalk-%C3%87al%C4%B1%C5%9F-Ba%C5%9Far%C4%B1s%C4%B1z-Anlat%C4%B1lmayan-Ger%C3%A7ekler/dp/6256228170/ref=zg_bsnr_g_books_d_sccl_3/260-0779390-6933848?psc=1"">https://www.amazon.com.tr/Kalk-%C3%87al%C4%B1%C5%9F-Ba%C5%9Far%C4%B1s%C4%B1z-Anlat%C4%B1lmayan-Ger%C3%A7ekler/dp/6256228170/ref=zg_bsnr_g_books_d_sccl_3/260-0779390-6933848?psc=1</a><br><br><a href=""https://www.kitapyurdu.com/kitap/kalk-calis-basarisiz-ol-hayatta-sana-anlatilmayan-gercekler/696850.html?srsltid=AfmBOopA3J2iM4NrRFOVIKLoObiofV-4IcZNIvJ9j2YysbJ5WBOJGros"">https://www.kitapyurdu.com/kitap/kalk-calis-basarisiz-ol-hayatta-sana-anlatilmayan-gercekler/696850.html?srsltid=AfmBOopA3J2iM4NrRFOVIKLoObiofV-4IcZNIvJ9j2YysbJ5WBOJGros</a><br><br><a href=""https://www.dr.com.tr/kitap/kalk-calis-basarisiz-ol-hayatta-sana-anlatilmayan-gercekler/behcet-yalin-ozkara/basvuru/kisisel-gelisim/urunno=0002143927001?srsltid=AfmBOopVq_-pfvCYLlecbo3yVx7_ATVz0O3g2r4FFyGk11R2_ufig6uo"">https://www.dr.com.tr/kitap/kalk-calis-basarisiz-ol-hayatta-sana-anlatilmayan-gercekler/behcet-yalin-ozkara/basvuru/kisisel-gelisim/urunno=0002143927001?srsltid=AfmBOopVq_-pfvCYLlecbo3yVx7_ATVz0O3g2r4FFyGk11R2_ufig6uo</a><br><br><br>Kitapçılardan almak isterseniz de kitabımızın adı: Kalk, Çalış, Başarısız Ol!<br><br>Not: Kitabın gelirlerini de hiçbir şekilde cebime atmayacağım ve ücretsiz eğitimlerin verildiği bir merkez kurmak için harcayacağız. Ve kitaptan gelen her kuruşun hesabını bugüne kadar olduğu gibi sizlere tek tek vereceğiz.",164,2024-11-03T06:54:17Z
@Nurdan_kaya,hocam YKS hazırlanıyorum bu yuzden kıtabınızı okumadım  hala calışarak bıryerlere gelme hayalimi kuruyorum gercekler için henüz hazır degılım sınavı atlatınca okuyacagım,4,2024-11-03T06:47:45Z
@efekan1234,hocam yeter yüzümüze vurmayın artık fakirliğimizi(çaresizlik),0,2024-11-02T22:14:15Z
@ilkaycelik9156,Fakirler için zenginlik loading...,0,2024-11-02T20:21:39Z
@yoonaeji,"Kitabı şimdi bitirdim, yüzümde gülümseme var hala. Motive oldum? Kalkıp çalışasım var. Batıcaksam da kendimle batayım.",26,2024-11-02T20:20:58Z
@ilkaycelik9156,Fakirler beklemede...,15,2024-11-02T20:20:48Z
@rifattarkyararbas4058,"Doktora dereceli fasfakir bir ziraat mühendisi olarak, merhaba....<a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a>",6,2024-11-02T19:57:48Z
@celebi1491,Önce beğeneyim de sonra izlerim :),2,2024-11-02T19:54:22Z
@BLACK-SEA-55,Hocam amme hizmeti yapıyorsunuz Helal olsun keşke ulkeyi siz yonetseniz,0,2024-11-02T19:41:41Z
@BerkTC,Hocam kitabınız hakkında değindiğiniz bir video olur umarım.,8,2024-11-02T16:46:57Z
@GüIenSurat,Beklenmez ben zaten çozdum o isi oyunu save lion hata yapinca load lion bukadar basit,8,2024-11-02T16:30:48Z
@sanattaziyan,Hocam daha 14 saat var:/,2,2024-11-02T16:07:55Z
